MO_ULR18_,MO_ULR18_I,CODIGO_VEN,COD_VEN,CODIGO_VE1,CODIGO1,ESTADO,A_MG,A_GR,A_ME,A_FI,A_MF,ARENA,LIMO,ARCILLA,FRA_G,CTEXT,PH_AGPAS,PH_AG11,PH_AG110,PH_KCIPAS,PH_KCI11,PH_KCI12,CO,NI,RELA_C,D_APARE,CACO3,CON_EXT_SA,CIC,CA_CAMB,MG_CAMB,NA_CAMB,K_CAMB,H_CAMB,P_SOLU,SIO2,FE2O3,AL2O3,SIO2_R2O3,PER_IGNICI,INFOR,ANO,MUNI,ANT_DIST,ANT_MUNI,DESCRITO,FECHA,PRECIPI,MES_HUM,TEMP,EVAPO,PAISAJE,SUBPAISA,RELIEVE,COD_RELI,FOR_TERR,REG_NAT,PERIODO,FORMACIO,MAT_PARE,PORC_PE,FORM_PEN,DIR_PEN,ALTITUD,DREN_IN,DREN_EX,CLA_DREN,PERMEA,PRO_GRIE,PRO_EFE,LIM_PROF,TIP_MESA,PRO_MESA,PEDREGO,ROCOSIDA,GRAD_ERO,INUNDACI,ORDEN,SUBORDE,GRA_GRUP,SUBGRUPO,FAM_GRAN,FAM_MINE,REG_TEMP,CLASE_U,CLASE_M,SUBCLA_U,SUB_E1,SUB_E2,SUB_E3,SUB_E4,NUM_HORI,CARACTER,DEST,DESTA,DESTAA,DESTAAA,ORD_SUBO,ORD_SO_GG,ORSOGGSG,CIC1,ALCALI,MO,CTEXT_ST,F_TIPO,F_STIPO,F_D,F_T,F_R,F_P,F_C,F_A,F_B,F_S,F_N,F_K,F_I,F_V,F_E,F_M,F_L,F_CLAS,F_DISP,F_RETE,F_FIJA,F_LABO,F_ODIS,F_HDIS,PAISAJEA,SPAISAJE,AREAMBI,BIOCLIMAA,PRECIPIA,MHUM_MIN,MHUM_MAX,RELIEVEA,PEN_MIN,PEN_MAX,M_HUME,F_QUIMICA,F_FERTILI,F_INTEGRA,FUENTE,PROFILE_ID,S_ELEVA,NEWFIELD1,CO2,ID_REALA,ID_REALA_NUM,ESTADO_1,HORIZONTE,HORIZON,PROF_S_1,PROF_I_1,ARENA_1,LIMO_1,ARCILLA_1,PH_AG_11,PH_KCI_PAS,CO_1,D_APAREN,CON_EXT__1,CAP_INT_CA,CO_0_5,CO_5_15,CO_15_30,CO_30_160,MAXDEPTH,POINT_X,POINT_Y
143,143,122,122 VEN 1961 CO 6,122,122,CO,0.870,1.670,2.390,1.470,0.980,7.38,24.07,68.55,5.58,A,5.530,5.820,6.490,4.020,4.120,4.560,0.830,0.090,15.41,1.69,3.200,0.350,34.60,12.400,4.540,2.280,0.570,4.930,46.250,0.000,0.000,0.000,0.000,0.000,Si,1961,Pao,ElPao,ElPao,J.AvilanE.HidalgoR.Canizales,25/04/61,0,0,0.0,0.0,L,01,4,LA,,LO,,0,,1.0,0.0,NE,0,0,0,0,0,0,1.1,1.0,1.0,2.0,1.0,1.0,0.0,,K,D,,,0,,0,,,,,,,,1,Arcilloso   Gris (10YR 6/1 en seco)   Gris oscuro (10YR 4/1 en humedo)   estructura debil   fina   migajon   ligeramente duro seco   muy friable humedo   pegajoso y plastico mojado   no calcareo   pH:5.7   limite abrupto y plano.,Entisoles,Orthents,,,KD,KD,KD,34.60,6.590,1.44586,,C,,d,,,,,,b,s-,n-,,,,,m,,Ar/s-n-,MO,AL,MO,MO,,MO,,,6.05,BS-T,1288,7,8,Plano,1.0,2.0,7,MO,MO,,INIA,122 VEN 1961 CO 6,0,122 VEN 1961 CO 6,0.83,122,562,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-68.15075649750,9.16513532259
285,285,226,226 VEN 1963 MI 23,226,226,MI,0.010,0.080,0.090,1.830,7.970,9.98,60.48,29.54,0.00,FAL,7.000,7.000,7.000,6.300,6.300,6.600,1.060,0.230,10.43,1.55,1.770,0.350,22.30,8.630,4.950,0.250,0.340,2.810,117.130,0.000,0.000,0.000,0.000,0.000,Si,1963,,,,F.Granados;L.Segrini,,0,0,0.0,0.0,,,0,,,,,0,,0.0,1.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FR,,,,,0,,0,,,,,,,,1,Oliva palido (5Y 6/3) seco; entre marron y marron oacuro (4/3) humedo; franco arcillo limoso; esructura moderda  pequena  blocosa subangular;duro seco  friable humedo  pegajoso y plastico mojado; no calcareo; pH: 7.0; l¦mite gradual y plano.,,,,,,,,22.30,1.120,1.84652,,M,,d+,,,,,,,s-,,,,,,m,l,Fs-,MO,MO,,AL,,BA,Lt,,18.01,BMS-T,740,2,2,Plano,0.0,1.0,2,MO,AL,,INIA,226 VEN 1963 MI 23,0,226 VEN 1963 MI 23,1.06,226,563,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-65.66473506230,10.19896623950
69,69,327,327 VEN 1964 AR 33,327,327,AR,0.120,0.490,1.140,8.810,13.560,24.12,43.59,32.29,0.00,FA,7.400,0.000,0.000,6.700,0.000,0.000,0.700,0.150,5.87,1.65,1.610,0.360,20.52,17.750,0.840,0.310,0.240,0.160,131.660,0.000,0.000,0.000,0.000,0.000,Si,1964,Zamora,,,,,0,0,0.0,0.0,V,,4,,,SI,,0,B,1.0,1.0,,0,0,0,3,0,0,1.9,1.0,2.0,80.0,1.0,1.0,0.0,,,,,,0,,0,,,,,,,,1,FRANCO ARCILLOSO; pardo (10YR 4/3) en seco; pardo grisaceo muy oscuro (2.5Y 3/2) enhumedo; estructura moderada  pequena  blocosa subangular; duro seco  friable humedo  pegajoso y muy plastico mojado; violentamente calcareo; pH: 7.4; l¦mite claro y plano.,,,,,,,,20.52,1.510,1.21940,,M,,d,,,,,,,s-,,,,,,m,,Fs-,MO,MO,,AL,AL,BA,C,C1,20.10,BS-Pm,950,5,6,Ondulado,20.0,30.0,5,MO,AL,MO,INIA,327 VEN 1964 AR 33,0,327 VEN 1964 AR 33,0.70,327,564,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-67.59963265960,10.08630181120
269,269,108,108  VEN 1961  MI 9,108,108,MI,0.950,1.150,0.630,2.830,9.740,15.30,51.79,32.91,0.54,FAL,7.000,7.000,7.000,6.000,6.000,6.100,0.620,0.240,4.79,1.51,0.000,0.360,20.52,11.620,1.950,0.250,0.200,2.480,32.530,38.530,9.390,26.960,1.990,14.070,Si,1961,Brion,Brion,Carenero,E.HidalgoF.GranadosR.Canizales,16/03/61,0,0,0.0,0.0,V,,3,Val,,SL,,0,C,4.0,0.0,N,0,0,0,0,0,0,1.3,8.0,0.0,0.0,1.0,1.0,1.0,,,,,,0,,0,,,,,,,,1,Franco arcillo limoso   Pardo muy palido (10YR 7/4  en seco)   Pardo (10YR 5/3 en humedo)   estructura moderada   media   blocosa subangular   ligeramente duro seco  friable humedo  pegajoso y plastico mojado   no calcareo   pH: 7.0   limite difuso y pla,,,,,,,,20.52,1.220,1.08004,,M,,,,,,,,,s-,,,,,,m,,Fs-,MO,MO,,AL,,MO,,,99.99,BS-T,0,0,0,,0.0,0.0,999,MO,AL,,INIA,108  VEN 1961  MI 9,0,108  VEN 1961  MI 9,0.62,108,565,MI,5,C4,116,131,49.25,28.94,21.81,8.20,7.50,0.140,1.86,0.35,9.69,11.80,10.97,7.77,2.14,150.00,-66.11573984160,10.53026466770
273,273,218,218 VEN 1962 MI 17,218,218,MI,0.360,0.290,0.190,0.900,2.650,4.39,67.06,28.55,0.00,FAL,7.500,7.600,7.800,6.800,6.800,7.400,0.720,0.270,3.35,1.27,1.030,0.360,17.76,15.230,0.660,0.090,0.230,0.440,103.880,0.000,0.000,0.000,0.000,0.000,Si,1962,,,,E.Hidalgo;F.Granados,,0,0,0.0,0.0,,,0,,,,,0,,0.0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,,0,,,,,,,,1,Gris oliva claro (5Y 6/2) seco; gris oliva claro (5Y 5/2) humedo; moteado de rojo amarillento (humedo) regular  pequeno y tenue; franco arcillo limoso  estructura moderada  media laminar; ligeramente duro seco  friable humedo  muy pegajoso y muy plastico,,,,,,,,17.76,0.510,1.25424,,M,,d-,,,,,,b,s-,,,,,,m,l,Fbs-,MO,MO,,AL,,MO,,,1.03,BH-T,2100,9,9,Ondulado,6.0,15.0,9,MO,AL,,INIA,218 VEN 1962 MI 17,0,218 VEN 1962 MI 17,0.72,218,566,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-66.36196129350,10.23982768020
531,531,436,436 VEN 1965 TR 12,436,436,TR,0.690,1.390,1.910,7.040,10.600,21.63,51.07,27.30,0.00,FA,5.500,0.000,0.000,4.500,0.000,0.000,0.880,0.180,8.63,1.44,0.000,0.360,13.23,1.790,0.320,0.080,0.090,8.490,4.000,0.000,0.000,0.000,0.000,0.000,Si,1965,Trujillo,Trujillo,Pampan,Leiton,12/05/65,0,0,0.0,0.0,,,0,,,AV,,0,R,0.0,1.0,,0,0,0,4,0,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,0,,0,,,,,,,,1,FRANCO ARCILLOSO ; marron pardo ( 10yr6/3 ) seco ; marron oscuro ( 10yr4/2 ) humedo ; estructura masiva ; que rompe en media   blocosa angular ; ligeramente duro seco   friable humedo  pegajoso y plastico mojado ; pH : 5 5 ; l¦mite abrupto.,,,,,,,,13.23,0.600,1.53296,,M,,,,,,,,,s-,,k,,,,m,,Fs-k,MO,MO,,AL,AL,MO,,,212.00,BS-T,0,0,0,,0.0,0.0,999,MO,AL,AL,INIA,436 VEN 1965 TR 12,0,436 VEN 1965 TR 12,0.88,436,567,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-70.46287774920,9.54086405287
45,45,98,98 VEN 1961 AR 12,98,98,AR,7.190,18.050,20.280,21.810,11.260,78.59,15.38,6.03,4.76,aF,8.300,8.200,8.200,7.200,7.200,7.300,0.180,0.060,6.72,1.63,5.610,0.370,0.00,0.000,0.000,0.000,0.000,0.000,138.480,28.470,15.300,23.760,1.450,16.720,Si,1961,Sucre,Sucre,Cagua,J.AvilanA.BustamanteF.Granados,09/02/61,0,0,0.0,0.0,L,01,4,LA,,SI,,0,A,1.0,1.0,NO,0,5,6,1,7,0,1.0,8.0,0.0,9.0,1.0,1.0,0.0,,K,B,B,A,0,X,1,,,,,,,,1,Arenoso   Pardo grisaceo (2.5Y 5/2 en seco)   Pardo grisaceo muy oscuro (2.5Y 3/2 en humedo)   estructura debil   fina   blocosa subangular   ligeramente duro seco   muy friable humedo   no pegajoso y ligeramente plastico mojado   debilmente calcareo   p,Entisoles,Psamments,Ustipsamments,Typic Ustipsamments,KB,KBB,KBBA,0.00,0.000,0.31356,,G,,d,,,,,,b,s-,,,,,,m,,Adbs-,MO,MO,MO,AL,AL,BA,V,V1,7.02,BS-T,950,6,6,Plano,0.0,5.0,6,MO,AL,MO,INIA,98 VEN 1961 AR 12,0,98 VEN 1961 AR 12,0.18,98,568,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-67.47014039650,10.18002443990
51,51,235,235 VEN 1963 AR 25,235,235,AR,8.430,5.310,2.030,4.420,10.000,30.19,46.32,23.49,21.14,F,8.200,8.200,8.400,7.000,7.100,7.700,0.810,0.210,4.18,1.54,2.830,0.370,20.96,0.000,0.000,0.000,0.000,0.000,316.000,0.000,0.000,0.000,0.000,0.000,Si,1963,Zamora,Zamora,SanFranciscodeAsis,J.AvilanF.Granados.,22/02/63,0,0,0.0,0.0,P,,4,,,SI,,0,B,2.5,0.0,NS,0,0,0,3,5,0,1.6,8.0,0.0,0.0,2.0,1.0,0.0,,K,C,A,A,9,X,1,,,,,,,,1,Franco   Pardo grisaceo (10YR 5/2 en seco)   Gris oscuro (10YR 4/1 en humedo)   estructura moderada  grande  blocosa subangular   duro seco   friable humedo   pegajoso y plastico mojado   debilmente calcareo   pH:8.2  limite gradual y plano.,Entisoles,Fluvents,Ustifluvents,Typic Ustifluvents,KC,KCA,KCAA,20.96,0.000,1.41102,,M,,d,,r+,,,,b,s-,,,,,,m,,Fdbs-,MO,MO,MO,AL,AL,BA,C,C1,15.20,BS-T,1000,5,5,Quebrado,30.0,30.0,5,MO,AL,MO,INIA,235 VEN 1963 AR 25,0,235 VEN 1963 AR 25,0.81,235,569,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-67.55670513060,10.06711099810
186,186,126,126 VEN 1961 GU 18,126,126,GU,0.190,0.590,0.640,3.640,14.520,19.58,62.32,18.09,0.29,FL,6.110,6.010,6.070,5.060,5.060,5.060,0.510,0.150,6.33,1.48,0.000,0.370,17.03,5.940,7.500,0.160,0.260,4.740,29.760,0.000,0.000,0.000,0.000,0.000,Si,1961,Miranda,Miranda,Calabozo,JustoAvilanyFernandoGranados,03/05/61,1400,5,26.7,0.0,L,01,4,LA,NL,LC,,0,A,1.0,1.0,,0,3,3,6,2,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,,I,C,A,B,9,X,1,III,,SD,,,,,1,FRANCO LIMOSO  gris oscuro (10 YR 4/1)  gris a gris claro (10YR 6/1 seco  moteado de pardo amarillo oscuro (humedo)  regular  medio y tenue; estructura debil  fina  laminar; ligeramente duro seco  muy friable humedo  ligeramente pegajoso y ligeramente pl,Alfisoles,Aqualfs,Endoaqualfs,Aeric Endoaqualfs,IC,ICA,ICAB,17.03,0.940,0.88842,,M,,g,,,,,,,s-,,,,,,m,l,Fgs-,MO,MO,BA,AL,MO,BA,,,35.20,BS-T,1200,8,8,Ondulado,2.0,4.0,8,MO,AL,MO,INIA,126 VEN 1961 GU 18,0,126 VEN 1961 GU 18,0.51,126,570,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-67.43199623010,8.91846036792
558,558,62,62 VEN 1960 YA 05,62,62,YA,9.420,11.130,8.990,27.700,5.580,62.82,21.90,15.28,13.16,Fa,6.300,6.300,6.800,6.200,5.400,6.300,0.440,0.100,6.27,1.70,0.000,0.370,11.40,6.240,2.090,0.100,0.190,2.000,559.180,37.550,14.760,23.610,1.930,13.680,Si,1960,SanFelipe,SanFelipe,,J.AvilanA.BustamanteR.Perez.,07/11/60,0,0,0.0,0.0,V,02,4,AB,,SI,,0,A,0.0,0.0,S,0,5,5,3,0,0,1.4,1.0,1.0,1.5,1.0,1.0,0.0,,,,,,0,,0,,,,,,,,1,FRANCO ARENOSO; gris aceitunado (5Y 6/2 en seco)  gris pardo oscuro (2.5Y 4/2 en humedo); estructura debil  media  granular; duro seco  muy friable humedo  ligeramente pegajoso y ligeramente plastico mojado; no calcareo; pH: 6.3; l¦mite difuso y plano.,,,,,,,,11.40,0.880,0.76648,,G,,d,,r+,,,,,s-,,k,,,,m,,Fs-k,MO,MO,,AL,AL,BA,Pd,Pd,15.20,BS-T,1700,7,8,Ondulado,4.0,6.0,7,MO,AL,MO,INIA,62 VEN 1960 YA 05,0,62 VEN 1960 YA 05,0.44,62,571,YA,2,A2,22,45,62.92,24.02,13.06,7.10,5.60,0.250,1.87,0.5,9.8,6.48,6.06,4.41,1.44,150.00,-68.75348535990,10.34982738580
149,149,202,202 VEN 1962 CO 9,202,202,CO,5.150,10.020,8.860,19.860,13.810,57.70,19.81,22.49,2.38,FAa,6.200,6.100,6.200,5.200,5.100,5.200,0.540,0.130,6.59,1.38,0.000,0.380,11.91,2.830,0.890,0.140,0.280,6.400,23.040,0.000,0.000,0.000,0.000,0.000,Si,1962,Falcon,Falcon,Tinaquillo,R.PerezR.Canizales,27/08/62,0,0,0.0,0.0,,,4,CO,,LO,,0,B,6.0,0.0,,0,0,0,3,0,0,1.4,14.0,0.0,0.0,1.0,1.0,0.0,,G,A,,,0,,0,,,,,,,,1,Franco arcillo arenoso   Gris pardozo claro (2.5Y 6/2 en seco)   Pardo grisaceo oscuro (2.5Y 4/2 en humedo)   estructura moderada   media   blocosa subangular   ligeramente duro a duro seco   muy friable humedo   pegajoso y plastico mojado   no calcareo,Ultisoles,Ustults,,,GA,GA,GA,11.91,1.180,0.94068,,M,,d,,,,,,,s-,,k,,,,m,,Fds-,MO,MO,BA,AL,AL,BA,,,2.00,BH-Pm,0,0,0,,0.0,0.0,999,MO,AL,MO,INIA,202 VEN 1962 CO 9,0,202 VEN 1962 CO 9,0.54,202,572,CO,4,B3,54,84,49.63,24.15,26.22,6.70,4.80,0.200,1.57,0.33,11.03,8.31,7.76,5.85,2.00,160.00,-68.29231971410,9.90735266528
185,185,15,15 VEN 1959 GU 8,15,15,GU,1.180,0.520,0.420,6.380,15.480,23.98,39.15,36.86,0.53,F,6.960,7.200,7.440,6.750,6.940,7.060,0.330,0.070,9.04,1.90,0.550,0.380,20.91,0.000,0.000,0.000,0.000,0.000,8.410,42.100,12.130,24.240,2.240,16.650,Si,1959,Miranda,,,J.Avilan;F.Westin;J.Paez,,0,5,0.0,0.0,,,0,,,,,0,,0.0,9.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,,0,,,,,,,,1,Pardo grisaceo oscuro (10YR 4/2 en humedo)  franco  pardo (10YR 5/3 en seco); pocas manchas pequenas e indistintas de color pardo amarillento (10YR 5/6 en seco); estructura granular  media y fina  moderada; duro seco  muy friable humedo  ligeramente adhe,,,,,,,,20.91,0.000,0.57486,A,F,,d,,,,,,b,s-,,,,,,m,,Fbs-,MO,AL,,MO,,MO,,,15.60,BS-T,1250,4,7,Plano,0.0,3.0,6,AL,AL,,INIA,15 VEN 1959 GU 8,0,15 VEN 1959 GU 8,0.33,15,573,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-67.42730230850,8.92248399538
194,194,15,15 VEN 1959 GU 8,15,15,GU,1.180,0.520,0.420,6.380,15.480,23.98,39.15,36.86,0.53,F,6.960,7.200,7.440,6.750,6.940,7.060,0.330,0.070,9.04,1.90,0.550,0.380,20.91,0.000,0.000,0.000,0.000,0.000,8.410,42.100,12.130,24.240,2.240,16.650,Si,1959,Miranda,,,J.Avilan;F.Westin;J.Paez,,0,5,0.0,0.0,,,0,,,,,0,,0.0,9.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,,0,,,,,,,,1,Pardo grisaceo oscuro (10YR 4/2 en humedo)  franco  pardo (10YR 5/3 en seco); pocas manchas pequenas e indistintas de color pardo amarillento (10YR 5/6 en seco); estructura granular  media y fina  moderada; duro seco  muy friable humedo  ligeramente adhe,,,,,,,,20.91,0.000,0.57486,A,F,,d,,,,,,b,s-,,,,,,m,,Fbs-,MO,AL,,MO,,MO,,,15.60,BS-T,1250,4,7,Plano,0.0,3.0,6,AL,AL,,INIA,15 VEN 1959 GU 8,0,15 VEN 1959 GU 8,0.33,15,574,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-67.31799825440,8.83732419062
256,256,285,285  VEN 1963  MI 34,285,285,MI,0.550,0.690,0.620,2.770,3.900,8.53,47.53,43.94,3.63,AL,7.500,7.600,8.200,7.600,7.600,7.700,0.520,0.120,4.43,1.88,7.780,0.380,24.98,0.000,0.000,0.370,0.230,0.000,151.810,0.000,0.000,0.000,0.000,0.000,Si,1963,PazCastillo,,,F.Granados;R.Canizales,,0,0,0.0,0.0,,01,0,,,,,0,,0.0,0.0,,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,,0,,,,,,,,1,Marron ( 7.5YR 5/4) seco; marron oscuro (7.5YR 4/4) humedo; arcillo limoso; estructura moderada  pequena  blocosa angular; suave seco  muy firme humedo  pegajoso y ligeramente plastico mojado; fuertemente calcareo; pH: 7.5; l¦mite abrupto y plano.,,,,,,,,24.98,1.480,0.90584,FAL,F,,d,,,,,,b,s-,,,,,,m,,Ar/bs-,MO,AL,,MO,AL,MO,Mo,Mo,42.20,BS-T,1600,4,7,Quebrado,30.0,35.0,7,AL,AL,AL,INIA,285  VEN 1963  MI 34,0,285  VEN 1963  MI 34,0.52,285,575,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-66.64579427770,10.35349721280
462,462,458,458 VEN 1966 SU 19,458,458,SU,0.000,0.050,0.080,0.230,2.570,2.93,50.57,46.50,0.00,AL,7.600,0.000,0.000,7.000,0.000,0.000,2.640,0.380,9.93,1.66,4.810,0.380,37.50,27.120,0.000,0.670,0.370,0.000,249.100,0.000,0.000,0.000,0.000,0.000,Si,1966,Sucre,Sucre,Altagracia,R.CanizalesL.Madero.,,350,0,26.8,2450.0,L,01,4,TE,,PC,,0,A,1.0,1.0,,0,0,0,4,0,0,1.1,1.0,2.0,1.1,0.0,0.0,0.0,,H,A,A,C,11,,1,III,,S,,,,,1,ARCILLO LIMOSO;marron grisaceo (0YR 5/2 en seco)  marron oscuro (7.5YR 3/2 en humedo); moderada  grande  blocosa angular; duro seco  firme humedo  pegajoso y plastico mojado; debilmente calcareo; moderadamente alcalino; pH: 7.6; l¦mite difuso y plano.,Mollisoles,Ustolls,Haplustolls,Typic Haplustolls,HA,HAA,HAAC,37.50,1.790,4.59888,,F,,d,,,,,,b,s-,,,,,,m--,,Ar/ds-,AL,AL,MO,MO,AL,MO,Mo,Mo,7.01,BS-T,1450,7,9,Accidentado,45.0,0.0,8,AL,AL,AL,INIA,458 VEN 1966 SU 19,0,458 VEN 1966 SU 19,2.64,458,576,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-64.15536596340,10.42432608450
325,325,112,112 VEN 1961 PO 29,112,112,PO,0.450,0.250,0.180,0.690,1.810,3.38,62.55,34.07,0.00,FAL,5.100,5.300,5.650,4.100,4.400,4.650,0.630,0.130,11.60,1.75,1.740,0.390,21.00,11.590,1.670,0.540,0.140,5.710,54.860,0.000,0.000,0.000,0.000,71.480,Si,1961,Guanare,Guanare,,J:AvilanR.Canizales,24/03/61,0,0,0.0,0.0,L,01,4,LA,,,,0,A,0.0,0.0,,0,3,3,5,2,0,1.5,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,0,,0,,,,,,,,1,Arcillo limoso; gris pardo (2.5 Y 5/2) seco;  gris pardo muy oscuro (2.5 Y 3/2) humedo; estructura fuerte  media blocosa subangular; duro seco  firme humedo  ligeramente pegajoso y plastico mojado; no calcareo; pH: 5.3; l¦mite abrupto y plano.,,,,,,,,21.00,2.570,1.09746,AL,M,,d,,,,,a,,s-,,k,,,,m,l,Fas-k,BA,MO,,AL,MO,BA,,,28.00,BS-T,1462,7,7,Plano,0.0,4.0,7,BA,MO,BA,INIA,112 VEN 1961 PO 29,0,112 VEN 1961 PO 29,0.63,112,577,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-69.86392292160,8.76442992124
332,332,78,78 VEN 1960 PO 23,78,78,PO,0.840,1.220,1.330,4.160,3.480,16.00,48.00,36.00,0.00,A,5.950,6.880,6.340,4.830,5.060,5.260,8.460,0.740,10.68,1.26,2.120,0.390,31.22,11.570,1.030,0.200,0.750,8.420,54.100,0.000,0.000,0.000,0.000,47.740,Si,1960,Guanare,,Guanare,J.AvilanF.GranadosS.Strebin.,07/12/60,1400,0,27.6,0.0,L,01,4,LA,,,,0,A,1.0,1.0,,0,3,3,7,2,0,1.5,1.0,0.0,0.0,1.0,1.0,0.0,,E,A,A,A,12,X,1,IV,,SD,g,n,a,,1,10YR4/1,Vertisoles,Usterts,OCHRAQUALFS,Typic Haplusters,EA,EAA,EAAA,31.22,0.640,14.73732,,F,,g,,,,,,b,s-,,,,v,,m--,,Ar/ds-v,AL,AL,MO,BA,BA,MO,,,37.10,BS-T,1433,7,8,Plano,0.0,4.0,7,AL,MO,BA,INIA,78 VEN 1960 PO 23,200,78 VEN 1960 PO 23,8.46,78,578,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-69.78460522550,8.82505277175
40,40,249,249 VEN 1963 AR 30,249,249,AR,1.360,2.290,2.590,12.270,16.120,34.63,38.38,26.99,1.75,F,7.400,7.400,7.700,6.700,6.700,7.000,0.590,0.140,5.96,1.71,1.660,0.400,23.19,14.490,6.660,0.160,0.290,0.710,167.190,0.000,0.000,0.000,0.000,0.000,Si,1963,SantiagoMarino,SmARIðO,Turmero,J.AvilanR.Canizales,28/03/63,0,0,0.0,0.0,L,01,4,LA,,SI,,0,A,0.5,1.0,,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,,J,B,B,C,9,X,1,,,,,,,,1,Franco   Pardo grisaceo muy oscuro (10YR 3/2 en seco)   Gris muy oscuro (10YR 3/1 en humedo)   estructura debil   grande   blocosa angular   muy duro seco   friable humedo   pegajoso y plastico mojado   no calcareo   pH:7.4,Inceptisoles,Tropepts,Ustropepts,Fluventic Ustropepts,JB,JBB,JBBC,23.19,0.690,1.02778,,M,,d,,,,,,b,s,,,,,,m,,Fdbs,MO,MO,MO,AL,,BA,V,V1,7.02,BS-T,950,6,6,Plano,0.0,5.0,6,MO,AL,,INIA,249 VEN 1963 AR 30,0,249 VEN 1963 AR 30,0.59,249,579,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-67.46601885420,10.22196354990
49,49,236,236 VEN 1963 AR 26,236,236,AR,2.490,3.150,1.940,3.900,7.920,19.40,45.58,35.02,2.08,FAL,7.600,7.700,7.700,6.400,6.500,6.700,0.980,0.210,5.55,1.48,2.250,0.400,26.76,21.400,2.300,0.280,0.220,0.000,348.500,0.000,0.000,0.000,0.000,0.000,Si,1963,Zamora,Zamora,SanFranciscodeAsis,J.AvilanF.Granados.,22/02/63,0,0,0.0,0.0,P,,4,,,SI,,0,B,2.5,1.0,,0,0,0,3,0,0,1.4,1.0,0.0,0.0,1.0,1.0,0.0,,H,A,A,B,11,X,1,,,,,,,,1,Franco arcillo limoso   Pardo grisaceo muy oscuro (10YR 3/2 en seco)   Gris muy oscuro (5Y 3/1 en humedo)   estructura moderada   grande   blocosa subangular   muy duro seco   friable humedo   pegajoso y plastico mojado   no calcareo  pH:7.6   limite gra,Mollisoles,Ustolls,Haplustolls,Pachic Haplustolls,HA,HAA,HAAB,26.76,1.050,1.70716,,F,,d,,,,,,b,s,,,,,,m,,Ar/dbs,MO,AL,MO,MO,AL,MO,V,V1,7.02,BS-T,950,6,6,Plano,0.0,5.0,6,MO,MO,MO,INIA,236 VEN 1963 AR 26,0,236 VEN 1963 AR 26,0.98,236,580,,0,,0,0,0.00,0.00,0.00,0.00,0.00,0.000,0.00,,,0.00,0.00,0.00,,0.00,-67.55204542730,10.07929901540
